collection,k_requested,k_effective,clipped,repeat_id,seed,untouched,c_hat,c_star,ev_ad_probe,ev_glob_probe,ev_trunc,ev_ad,ev_ad_c,ev_glob,select3,select2,pick3,pick2,regret3,cal_loss,pair_pool_budget,n_eval
nfcorpus,10,10,False,35,35733,False,8.435104298472867,13.873219121216042,0.15962530262415967,0.16243019432120712,0.13666602803529396,0.13978923222079154,0.16045343936785653,0.15449650671255316,0.16243019432120712,0.15962530262415967,glob_probe,ad_probe,0.0,0.0008281367436968612,922,313
nfcorpus,10,10,False,36,36733,False,10.364253266618956,13.873219121216042,0.15968600773210814,0.16124320396778008,0.1361431209145829,0.13745909799547112,0.15744405661413163,0.15270560479009707,0.15968600773210814,0.15968600773210814,ad_probe,ad_probe,0.001557196235671937,0.0022419511179765095,901,313
nfcorpus,10,10,False,37,37733,False,17.44778819155544,13.873219121216042,0.1587924334255239,0.16033558979333865,0.13646506911311657,0.13953301870331927,0.1618999235763168,0.154366991349708,0.1587924334255239,0.16033558979333865,ad_probe,glob_probe,0.0015431563678147409,0.0031074901507928965,838,313
nfcorpus,10,10,False,38,38733,False,17.796334197859075,13.873219121216042,0.15417102589345266,0.16011074940888348,0.1359652984689807,0.13889519635478123,0.15746060633265888,0.1529362937788732,0.16011074940888348,0.16011074940888348,glob_probe,glob_probe,0.0,0.0032895804392062133,784,313
nfcorpus,10,10,False,39,39733,False,13.907154932187751,13.873219121216042,0.16067187330355123,0.1625206487580986,0.13731245884250384,0.14038704497979157,0.16067187330355123,0.15505814365875698,0.16067187330355123,0.16067187330355123,ad_probe,ad_probe,0.001848775454547369,0.0,831,313
nfcorpus,10,10,False,40,40733,False,2.6565999505605653,13.873219121216042,0.15036624393381343,0.15313636304901063,0.1360786064078522,0.1382631238169561,0.16179315451862195,0.15313636304901063,0.15036624393381343,0.15036624393381343,ad_probe,ad_probe,0.0027701191151972004,0.01142691058480852,876,313
nfcorpus,10,10,False,41,41733,False,21.561431526878767,13.873219121216042,0.15946822212975204,0.16386174014789917,0.1384278468691376,0.1416373771336541,0.16242638661556186,0.1560524466438893,0.16386174014789917,0.16386174014789917,glob_probe,glob_probe,0.0,0.002958164485809822,781,313
nfcorpus,10,10,False,42,42733,False,23.340196539062436,13.873219121216042,0.15556631883407196,0.16009794543727998,0.13646481848062889,0.13877512437995942,0.15844786179529352,0.15285473368548444,0.15556631883407196,0.16009794543727998,ad_probe,glob_probe,0.004531626603208022,0.0028815429612215615,757,313
nfcorpus,10,10,False,43,43733,False,12.47819710365792,13.873219121216042,0.16042669520973882,0.13982746408499927,0.13668382472963894,0.13816807257482455,0.1601177581227992,0.15346481446680343,0.16042669520973882,0.13982746408499927,ad_probe,glob_probe,0.0,0.0003089370869396313,893,313
nfcorpus,10,10,False,44,44733,False,34.54520784767408,13.873219121216042,0.15794204909836973,0.16275912196073028,0.13895292043539653,0.14155032047872346,0.16124359171355057,0.15637850523425603,0.16275912196073028,0.16275912196073028,glob_probe,glob_probe,0.0,0.0033015426151808414,743,313
nfcorpus,10,10,False,45,45733,False,4.435555641713089,13.873219121216042,0.15367624869945493,0.13973293700355838,0.1362033811178861,0.1380460164958479,0.1604689872963114,0.15348199363313342,0.15367624869945493,0.13973293700355838,ad_probe,glob_probe,0.0,0.0067927385968564735,810,313
nfcorpus,10,10,False,46,46733,False,4.760154719098001,13.873219121216042,0.15279336158296436,0.15758277046664815,0.1336711988459075,0.13613663494857392,0.15843930528860797,0.15125882024802967,0.15758277046664815,0.15758277046664815,glob_probe,glob_probe,0.0,0.0056459437056436135,832,313
nfcorpus,10,10,False,47,47733,False,31.449363750952827,13.873219121216042,0.15862203178035747,0.1630946854201445,0.1382275592781331,0.1412282763980242,0.16143308889276406,0.15618502292452557,0.1630946854201445,0.1630946854201445,glob_probe,glob_probe,0.0,0.0028110571124065897,814,313
nfcorpus,10,10,False,48,48733,False,7.00327876043316,13.873219121216042,0.15983864084342098,0.16516356037755833,0.1400343878050793,0.14304271016015832,0.16349797965217389,0.15766757908182408,0.16516356037755833,0.16516356037755833,glob_probe,glob_probe,0.0,0.00365933880875291,975,313
nfcorpus,10,10,False,49,49733,False,8.562093464663725,13.873219121216042,0.15952640802517276,0.1536353096181024,0.1356191683154568,0.14057998651838685,0.16067042754473385,0.1536353096181024,0.15952640802517276,0.1536353096181024,ad_probe,glob_probe,0.0,0.0011440195195610847,868,313
